"VARIABLE","UNIT","COUNTRY","MEASURE","TIME_FORMAT","POWERCODE","obsTime","obsValue","UNIT_label","VARIABLE_label","label.y"
"I-INV-RD-MOTW","EUR","GRC","EUR","P1Y","0","2001",1.536e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","1995",517529215,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","NAT","P1Y","0","1996",7.5e+07,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","NAT","P1Y","0","2004",1.414e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","2005",1.583e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR_CONST","P1Y","0","2010",1876236013,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","2009",7.02e+08,"B","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CHE","EUR_CONST","P1Y","0","1995",1920557807,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LIE","EUR","P1Y","0","2011",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CHE","EUR_CONST","P1Y","0","1998",1783614140,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR","P1Y","0","2007",1.426e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR","P1Y","0","2009",1.772e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","MXN","MEX","NAT","P1Y","0","2008",6.705e+09,"B","Mexican Peso","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MDA","EUR","P1Y","0","2010",16398939,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2009",58303136,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","EUR_CONST","P1Y","0","2005",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","KOR","EUR_CONST","P1Y","0","2005",1037315837,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","1995",262996,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","AUT","NAT","P1Y","0","2009",6.65e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","NAT","P1Y","0","2006",1.582e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","NAT","P1Y","0","1996",2.55e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","EUR_CONST","P1Y","0","2000",965717,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2008",598719824,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","1999",71664630,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CHF","LIE","NAT","P1Y","0","2011",NA,"M","Swiss Franc","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR_CONST","P1Y","0","2009",2915977840,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2001",326089973,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","KOR","EUR_CONST","P1Y","0","2014",839311363,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","1997",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","EUR_CONST","P1Y","0","2005",14750078,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","KRW","KOR","NAT","P1Y","0","2002",1.445e+12,NA,"Won","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HRK","HRV","NAT","P1Y","0","1999",2.031e+09,NA,"Croatian Kuna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR","P1Y","0","2013",145720421,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","EUR_CONST","P1Y","0","2011",20890704,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","NAT","P1Y","0","2009",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR","P1Y","0","1999",1.962e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR_CONST","P1Y","0","2006",4072030979,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR_CONST","P1Y","0","2007",6013961519,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","2001",1.208e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","NAT","P1Y","0","2001",1.536e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HRK","HRV","NAT","P1Y","0","2011",2.045e+09,NA,"Croatian Kuna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR_CONST","P1Y","0","2009",1139092470,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR","P1Y","0","2000",243876910,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","KRW","KOR","NAT","P1Y","0","2012",1.455122e+12,NA,"Won","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","EUR","P1Y","0","2005",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CZK","CZE","NAT","P1Y","0","2011",7.861e+09,NA,"Czech Koruna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","2013",77911526,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","NAT","P1Y","0","2014",64075000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR_CONST","P1Y","0","2001",1850424056,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2000",593249826,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2002",116070002,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","2000",152188015,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","2003",110464588,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","MDL","MDA","NAT","P1Y","0","2014",7.24e+08,NA,"Moldovan Leu","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR","P1Y","0","2012",1985448267,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","KOR","EUR_CONST","P1Y","0","2004",1126227125,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","NAT","P1Y","0","2000",5.67e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","MXN","MEX","NAT","P1Y","0","1997",6.01e+08,NA,"Mexican Peso","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","1996",175331,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2010",584522915,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CZE","EUR","P1Y","0","2013",251039261,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","1999",2454633,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","MDL","MDA","NAT","P1Y","0","2005",1.5e+07,NA,"Moldovan Leu","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","1998",403415118,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2002",827455373,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2003",56934425,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HUF","HUN","NAT","P1Y","0","1996",9.125e+09,NA,"Forint","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","NAT","P1Y","0","2013",2.05e+08,"P","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","NAT","P1Y","0","1998",7e+06,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR","P1Y","0","2008",87432253,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","EUR","P1Y","0","2014",3.42e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","EUR","P1Y","0","2013",2.25e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","RUB","RUS","NAT","P1Y","0","2005",86633700000,NA,"Russian Ruble","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","MXN","MEX","NAT","P1Y","0","2010",8.74e+09,NA,"Mexican Peso","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","1995",2.21e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2013",39513420,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","1997",4.3e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2015",45658747,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR","P1Y","0","2002",1.413e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR_CONST","P1Y","0","2008",6566195277,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","2003",1.148e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HUF","HUN","NAT","P1Y","0","2004",2.73609e+11,NA,"Forint","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVK","NAT","P1Y","0","1995",3.3e+07,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR","P1Y","0","2005",2169400000,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","MXN","MEX","NAT","P1Y","0","2009",1.0247e+10,"B","Mexican Peso","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MEX","EUR","P1Y","0","2008",411190061,"B","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MEX","EUR","P1Y","0","2009",546183617,"B","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","1998",46309113,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LIE","EUR","P1Y","0","2013",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","PLN","POL","NAT","P1Y","0","2012",7.031e+09,NA,"Zloty","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","ITA","EUR","P1Y","0","2002",3.903e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR_CONST","P1Y","0","2003",1894690460,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2004",433852906,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","2004",181364319,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","2007",275391812,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2009",450180528,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2007",74505898,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","EUR_CONST","P1Y","0","2006",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR","P1Y","0","2006",2288396655,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","ITA","EUR_CONST","P1Y","0","2002",4654463061,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR_CONST","P1Y","0","2012",1095030093,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","CZE","EUR","P1Y","0","2014",98707147,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","NAT","P1Y","0","2007",1.131e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2000",8788462,"B","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2004",41943776,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR_CONST","P1Y","0","2007",1620091161,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2000",485955437,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","KOR","EUR_CONST","P1Y","0","2013",860470283,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","NAT","P1Y","0","1998",2.32e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CZK","CZE","NAT","P1Y","0","2012",7.823e+09,NA,"Czech Koruna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR_CONST","P1Y","0","2009",32642140,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","NAT","P1Y","0","2000",1e+06,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2006",576786859,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CHF","LIE","NAT","P1Y","0","2009",NA,"M","Swiss Franc","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MEX","EUR","P1Y","0","1998",61833163,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","NAT","P1Y","0","2010",3723353953,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR","P1Y","0","2009",2.95e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","FRA","EUR","P1Y","0","2000",2.07e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CHF","LIE","NAT","P1Y","0","2004",NA,"M","Swiss Franc","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","PLN","POL","NAT","P1Y","0","2000",6.1e+08,NA,"Zloty","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","RUS","EUR_CONST","P1Y","0","2009",4715709375,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CZK","CZE","NAT","P1Y","0","2009",1.0515e+10,NA,"Czech Koruna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","NAT","P1Y","0","2003",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","PLN","POL","NAT","P1Y","0","2003",4.86e+08,NA,"Zloty","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","HRK","HRV","NAT","P1Y","0","2012",1.55e+09,NA,"Croatian Kuna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","HRV","EUR_CONST","P1Y","0","2004",900004125,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","GEL","GEO","NAT","P1Y","0","2006",4.6e+07,NA,"Lari","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","2008",1.05e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","GEL","GEO","NAT","P1Y","0","2010",1.24e+08,NA,"Lari","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LIE","EUR","P1Y","0","2010",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","NAT","P1Y","0","2008",1.589e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","1999",125136017,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","MLT","EUR_CONST","P1Y","0","1999",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR","P1Y","0","2005",368493232,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","KOR","EUR_CONST","P1Y","0","2003",1364476198,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2006",109224969,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GRC","EUR","P1Y","0","2013",2.173e+09,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR","P1Y","0","2008",49451957,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","DNK","EUR","P1Y","0","1997",95943129,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR","P1Y","0","2007",2118953675,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","POL","EUR","P1Y","0","2012",1680168232,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","1998",12054002,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","GEL","GEO","NAT","P1Y","0","2014",2.83e+08,NA,"Lari","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LVA","EUR","P1Y","0","2004",NA,"M","Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","GBR","EUR_CONST","P1Y","0","2006",1858925837,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","TUR","EUR_CONST","P1Y","0","2006",191649941,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CHF","LIE","NAT","P1Y","0","2010",NA,"M","Swiss Franc","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SRB","EUR","P1Y","0","2002",13954018,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","NAT","P1Y","0","1996",2e+06,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","NAT","P1Y","0","1997",5e+06,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LUX","EUR_CONST","P1Y","0","2011",45427245,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","AZN","AZE","NAT","P1Y","0","2013",5.1e+07,NA,"Azerbaijanian Manat","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","NAT","P1Y","0","2001",2.35e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","CZK","CZE","NAT","P1Y","0","2000",4.808e+09,NA,"Czech Koruna","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","BGR","EUR_CONST","P1Y","0","2015",608119990,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","LTU","EUR_CONST","P1Y","0","2012",8612770,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","SVN","EUR_CONST","P1Y","0","2011",55984442,NA,"Euro","Road infrastructure investment: Of which motorway"
"I-INV-RD-MOTW","EUR","PRT","EUR","P1Y","0","1996",1.85e+08,NA,"Euro","Road infrastructure investment: Of which motorway"
