"POWERCODE","SUBJECT","UNIT","LOCATION","SEX","FREQUENCY","TIME_FORMAT","REFERENCEPERIOD","obsTime","obsValue","OBS_STATUS","UNIT_label","SUBJECT_label","POWERCODE_label"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"1981",116.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"2014",275.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","MA","A","P1Y",NA,"2006",53011.29,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","MA","A","P1Y",NA,"2007",53646.46,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","MA","A","P1Y",NA,"2008",54373.65,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1955",3348.048,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1956",3434.404,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1957",3520.759,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1958",3607.114,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1959",3693.469,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1960",3779.825,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1961",3878.282,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","FE","A","P1Y",NA,"2007",2157.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1963",4075.197,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1964",4173.654,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1990",734.043,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1966",4362.331,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1992",715.03,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","FE","A","P1Y",NA,"2013",2269.9,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","FE","A","P1Y",NA,"2011",2240.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1996",28195.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUS","FE","A","P1Y",NA,"1991",8668.627,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1971",4805.92,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1972",4888.63,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1999",638.485,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1975",5136.76,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"1976",5211.987,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"2004",29416.94,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"2005",29616.89,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"2006",29815.99,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"2007",30001.16,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"2008",30166.09,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"2013",162.378,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","MA","A","P1Y",NA,"2014",164.252,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1966",5259,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1967",5277,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1968",5296,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1969",5315,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1970",5326,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1971",5341,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1972",5357,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1973",5374,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1974",5397,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1975",5427,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1976",5456,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1977",5481,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1978",5500,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1979",5514,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1980",5523,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1981",5526,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1982",5525,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1983",5519,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1984",5512,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1985",5505,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1986",5498,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1987",5491,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1988",5485,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1989",5478,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1990",5392,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1991",5396,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1992",5398,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1993",5398,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1994",5396,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1950",8439.171,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","MA","A","P1Y",NA,"2014",8819.725,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1981",10303.21,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1982",10314.32,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1985",5045.436,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1957",44771,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1958",45230,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"2008",71051.68,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"2009",72039.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"2010",73142.15,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"2011",74223.63,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"2012",75175.83,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"2013",76054.62,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","TT","A","P1Y",NA,"2014",76902.87,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1966",48626,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1967",49219,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1968",49803,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1969",50431,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1970",50918,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1966",8930.99,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ZAF","TT","A","P1Y",NA,"2001",44560,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1968",8836.65,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1969",8757.705,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1970",8680.431,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1971",8643.756,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1972",8630.43,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1973",8633.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1974",8754.365,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"1980",57594,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1976",9355.81,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1961",12936.58,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1962",13320.98,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1963",13708.12,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","MA","A","P1Y",NA,"1979",17177,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1981",9851.362,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1982",9911.77,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1983",9957.865,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1984",9996.232,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1985",10023.61,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1986",10032.73,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1987",10030.03,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1988",10019.61,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1989",10005,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1990",9983.218,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1991",9960.235,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1992",9952.493,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1993",9964.674,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1994",9991.525,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2000",62111,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1980",19235.74,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","MA","A","P1Y",NA,"1996",18623,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1982",19837.39,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1983",20129.12,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","MA","A","P1Y",NA,"1999",18563,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","MA","A","P1Y",NA,"2000",18542,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","MA","A","P1Y",NA,"2001",18533,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","JPN","MA","A","P1Y",NA,"2008",62251,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1988",21155.23,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1989",21357.39,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1990",21568.18,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1991",21783.91,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","MA","A","P1Y",NA,"2007",18417,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1993",22242.55,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"1969",21440,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"2013",10457.29,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1996",22924.51,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1997",23148.09,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","TT","A","P1Y",NA,"1997",419.45,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","TT","A","P1Y",NA,"1998",424.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","MA","A","P1Y",NA,"1977",17902.43,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"2000",23666.77,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","TT","A","P1Y",NA,"1950",7554.102,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","TT","A","P1Y",NA,"1951",7632.801,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","TT","A","P1Y",NA,"1952",7743.746,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","FE","A","P1Y",NA,"1961",15805.62,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","TT","A","P1Y",NA,"1954",7893.412,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","TT","A","P1Y",NA,"1955",7965.538,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","TT","A","P1Y",NA,"1956",8031.013,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","TT","A","P1Y",NA,"1957",8096.218,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","FE","A","P1Y",NA,"1966",16543.64,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"2011",24942.34,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"2012",25039.56,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"2013",25133,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","FE","A","P1Y",NA,"1974",1706.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","FE","A","P1Y",NA,"1975",1743.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1950",7130,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1951",7263,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1952",7505,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1953",7709,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1954",7941,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1955",8153,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1956",8350,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1957",8624,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1958",8861,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1959",9068,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1960",9260,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1961",9441,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1962",9606,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1963",9774,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1964",9948,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1965",10121,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1966",10293,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1967",10477,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1968",10640,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1969",10788,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1970",10934,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1971",11026,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1972",11144,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1973",11272,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1974",11423,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1975",11582,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1976",11723,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1977",11848,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1978",11952,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1979",12059,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1980",12208,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1981",12351,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1982",12491,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1983",12607,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1984",12718,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1985",12828,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1986",12951,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1987",13125,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1988",13289,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1989",13525,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1990",13721.73,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1991",13904.39,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1992",14055.13,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1993",14205.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1994",14357.18,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1995",14502.48,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1996",14650.33,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1997",14806.49,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1998",14925.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"1999",15048.76,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2000",15193.96,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2001",15365.61,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2002",15533.16,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2003",15675.46,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2004",15825.75,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2005",15979.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2006",16147.87,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2007",16323.41,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","TUR","FE","A","P1Y",NA,"2014",38323.97,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","MA","A","P1Y",NA,"2009",16726.52,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","TT","A","P1Y",NA,"2006",44360.52,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","TT","A","P1Y",NA,"2007",45236,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","TT","A","P1Y",NA,"2008",45983.17,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","TT","A","P1Y",NA,"2009",46367.55,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","TT","A","P1Y",NA,"2010",46562.48,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","TT","A","P1Y",NA,"2011",46736.26,NA,"Persons","Population","Thousands"
